23,15,C:\Users\86189\Desktop\jira\code-wisdom-jira\src\main\java\cn\edu\fudan\codewisdom\jira\service\impl\JiraServiceImpl.java,244,405,660,708,339,341
23,15,C:\Users\86189\Desktop\jira\code-wisdom-jira\src\main\java\cn\edu\fudan\codewisdom\jira\service\impl\JiraServiceImpl.java,244,405,742,785,345,347

